,fingerprint_index,SMILES,weight,selected,above_threshold_occurrence,norm_weight
1992864832,110,[CH]=[CH][CH2][CH2][CH2],-0.028327084790716075,True,True,-0.03032461077718751
2293059109,111,[CH2][CH2][C](=[O])[O][C],0.05931896176299692,True,True,0.009379151380375372
3511593982,112,[CH][C]([O])([O])[CH2][OH],,False,True,
3300601930,113,[CH2][CH2][CH2][C](=[O])[O],,False,True,
2009652334,114,[C][CH2][OH],,False,True,
1513124145,115,[CH2][CH]([CH])[O][C]([CH])([O])[O],,False,False,
3580343328,116,[C][O][C],,False,False,
881501737,117,[C][O][CH]([CH2][OH])[CH]([CH])[OH],,False,True,
4157913681,118,[CH][CH2][CH2][CH2][CH2],-0.06352134165190877,True,True,-0.03032461077718751
76958499,119,[CH][CH2][CH2],-0.06352134165190877,True,True,-0.03032461077718751
458916594,120,[CH2][C](=[O])[O][C]([CH])([O])[O],,False,False,
3536638577,121,[CH2][C]([CH])([O])[O][C]([CH])([O])[O],,False,False,
2927936440,122,[C][O][C],,False,False,
2254482952,123,[CH2][C](=[O])[O],,False,True,
2319960401,124,[C][O][C]([O][C])([O][CH])[CH]([CH])[OH],,False,False,
1258937222,125,[C][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
2994717591,126,[C][O][CH],,False,True,
121816185,127,[CH2][C]([CH])([O])[O],,False,True,
3023539316,128,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.5055531644757777,True,True,-0.12814802821794857
837782995,129,[C][CH]([CH])[OH],,False,True,
706208664,130,[CH][C]([O])([O])[O],,False,False,
86658733,131,[CH2][C]1([O])[O][CH][CH]([OH])[CH]1[OH],,False,True,
667847388,132,[CH][CH]([OH])[CH]([OH])[C]([O])([O])[O],,False,False,
3290656364,133,[C]1[CH][CH2][CH2][O]1,-0.09260604437697542,True,True,-0.018046226985811487
36031999,134,[CH2][CH2][CH2][C]([CH2])=[O],,False,True,
97747177,135,[C][CH]([CH2])[NH][C]([CH2])=[O],-0.09260604437697542,True,True,-0.018046226985811487
1925098886,136,[O]=[C]1[CH][CH2][CH2][O]1,,False,True,
2499891788,137,[C][CH2][C],,False,True,
1330721049,138,[C][CH2][C](=[O])[CH2][CH2],,False,True,
929929947,139,[NH][CH]1[CH2][CH2][O][C]1=[O],-0.09260604437697542,True,True,-0.018046226985811487
3875003981,140,[NH][CH]1[C][O][CH2][CH2]1,-0.09260604437697542,True,True,-0.018046226985811487
1090409405,141,[CH2][C]([CH2])=[O],,False,True,
388545553,142,[CH2][C](=[O])[CH2][C]([NH])=[O],,False,True,
598576994,143,[C][NH][CH],-0.09260604437697542,True,True,-0.018046226985811487
1254232763,144,[C][O][CH2],,False,True,
597434239,145,[C][NH][CH]1[CH2][CH2][O][C]1=[O],-0.09260604437697542,True,True,-0.018046226985811487
2867777796,146,[C][CH2][C](=[O])[NH][CH],,False,True,
1299297690,147,[C][CH]([CH2])[NH],-0.09260604437697542,True,True,-0.018046226985811487
811938756,148,[CH][C](=[O])[O],-0.08563918832578189,True,True,-0.024062534610389985
1817285989,149,[CH2][C]([NH])=[O],-0.08090116577822495,True,True,-0.018320506409241766
780798759,150,[CH2][CH2][CH2][C]([NH])=[O],,False,True,
1746088985,151,[CH2][CH2][O][CH2][CH],-0.10849611701424362,True,True,-0.044921660204344516
2338455075,152,[CH2][O][CH2][CH]([CH2])[OH],,False,False,
1705832058,153,[CH][CH2][O],-0.12950852228675402,True,True,-0.10207604149122718
1906454907,154,[O][CH2][CH]([OH])[CH2][OH],,False,False,
190723384,155,[CH2][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
3082215052,156,[CH2][CH2][O][CH]([CH])[O],,False,True,
65879851,157,[CH2][O][CH2][CH]([CH])[OH],,False,True,
1274313604,158,[CH2][CH]([OH])[CH]([OH])[CH]([CH2])[OH],,False,True,
2618340611,159,[CH][CH]([OH])[CH]([OH])[CH2][OH],-0.16275036574834614,True,True,-0.08631141544593479
3447016616,160,[CH3][CH2][CH2][CH2][O],,False,False,
2229815529,161,[CH][CH2][O],-0.4394260998028994,True,True,-0.13424689097906706
1190233020,162,[CH][CH]([OH])[CH]([OH])[CH2][O],0.29574469801344605,True,True,0.06697298590613077
2403424267,163,[C][O][CH2][CH]([CH])[OH],0.29574469801344605,True,True,0.06697298590613077
3381993971,164,[C][CH2][CH2][CH2][CH3],,False,False,
1090331025,165,[CH][CH2][S],,False,True,
476455189,166,[CH2][CH2][S][CH2][CH],,False,True,
1876113577,167,[CH2][S][CH2][CH]([CH])[OH],,False,True,
3528520626,168,[CH][CH]([OH])[CH]([OH])[CH2][S],,False,True,
3585525212,169,[CH3][CH2][CH2][CH2][S],,False,False,
1235962560,170,[CH2][CH2][CH2][CH]([CH2])[O],,False,False,
4185072645,171,[CH][CH2][CH2][CH2][CH3],,False,False,
3411465571,172,[CH2][CH2][CH]([CH2][CH2])[O][CH],,False,False,
191943810,173,[CH2][CH]([CH2])[O],,False,False,
1239428891,174,[CH2][CH]([CH2])[O][CH]([CH])[O],,False,False,
344540090,175,[CH][CH2][CH3],,False,False,
4087751336,176,[CH2][CH2][CH]([CH2][CH3])[O][CH],,False,False,
1648920968,177,[CH3][CH2][CH]([CH2])[O],,False,False,
3927637524,178,[CH2][CH2][CH]([CH3])[O][CH],,False,False,
1896929488,179,[CH2][CH]([CH3])[O][CH]([CH])[O],,False,False,
2341116588,180,[CH][CH3],,False,True,
126912016,181,[CH2][CH]([CH3])[O],,False,False,
3352965210,182,[CH2][CH2][CH2][CH]([CH3])[O],,False,True,
2822674512,183,[CH][CH2][CH2][CH3],,False,False,
2178837040,184,[C][O][CH2][CH]([CH])[O],,False,True,
1709498912,185,[CH][O][CH]([CH2][O])[CH]([CH])[OH],,False,True,
4162226147,186,[CH][CH]([O])[CH]([OH])[CH]([CH])[OH],,False,True,
1066529932,187,[CH][O][CH]([CH]([CH2])[O])[CH]([CH])[OH],,False,True,
2148729966,188,[CH][CH]([OH])[CH]([OH])[CH]([O])[OH],,False,False,
3770714472,189,[CH][CH]([CH2])[O][CH]([CH])[OH],,False,False,
1094099305,190,[CH][CH]([O])[OH],,False,False,
1759582744,191,[CH][O][CH]([OH])[CH]([CH])[OH],,False,False,
3165438105,192,[C][CH2][CH2][S][CH],,False,False,
559475036,193,[CH2][CH2][CH2][CH]([CH2])[S],,False,False,
3248275030,194,[O]=[C]([O])[CH2][CH2][S],,False,False,
3354074812,195,[CH2][C]1([OH])[CH][CH][CH]([OH])[CH]1[OH],,False,False,
1766574602,196,[O][CH2][C]1([OH])[CH]([OH])[CH][CH][CH]1[OH],,False,False,
3317661192,197,[C][O][CH2][C]([CH])([CH])[OH],,False,False,
3003876926,198,[CH2][CH]([CH2])[S],,False,False,
2551400646,199,[C][CH2][O],,False,False,
1384934728,200,[CH2][C]([CH])([CH])[OH],,False,False,
1096117887,201,[CH2][CH2][CH]([CH2][CH2])[S][CH2],,False,False,
2516900239,202,[C][OH],,False,False,
1379655244,203,[C][N]([CH3])[CH2][CH]([CH])[OH],,False,True,
2979718820,204,[CH2][CH]([OH])[CH]([OH])[CH]([CH])[OH],0.2522355666237483,True,True,0.0982244434413918
1036049644,205,[C][N]([CH3])[CH2],,False,True,
1179136081,206,[CH2][CH2][C](=[O])[N]([CH3])[CH2],,False,True,
4031622557,207,[CH][CH2][N]([CH3])[C]([CH2])=[O],,False,True,
1803341746,208,[CH3][N],,False,True,
1727367062,209,[CH][CH]([OH])[CH]([OH])[CH2][N],,False,True,
2446782164,210,[CH][CH2][N],,False,True,
250830824,211,[CH][O][CH]([O][C])[CH]([CH])[OH],,False,True,
3873275638,212,[CH][O][CH2][CH]([CH])[O],-0.003718381890181452,True,True,-0.0019594878769388924
109072984,213,[CH][CH]([O])[O][C]([CH2])([CH])[O],,False,True,
163045930,214,[CH][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,True,
3382490127,215,[C][O][CH],-0.07867233227456447,True,True,-0.015330951400435389
171535549,216,[OH][CH]1[C][O][CH]([S])[CH]1[OH],-0.07867233227456447,True,True,-0.015330951400435389
817133163,217,[O]=[C]1[CH][CH][CH]([S])[O]1,-0.07867233227456447,True,True,-0.015330951400435389
125641083,218,[CH][CH]([O])[S],-0.07867233227456447,True,True,-0.015330951400435389
629646725,219,[O]=[C]1[O][CH][CH]([OH])[CH]1[OH],-0.07867233227456447,True,True,-0.015330951400435389
2158874698,220,[O]=[C]1[O][CH][CH][CH]1[OH],-0.07867233227456447,True,True,-0.015330951400435389
2148051969,221,[CH2][CH2][S][CH]([CH])[O],-0.07867233227456447,True,True,-0.015330951400435389
15732548,222,[CH2][S][CH]1[O][C][CH][CH]1[OH],-0.07867233227456447,True,True,-0.015330951400435389
4083358237,223,[CH][CH]([NH])[CH]([OH])[CH]([CH])[OH],,False,False,
2773042746,224,[CH][CH]([CH])[NH],,False,False,
2235109551,225,[C][NH][CH]([CH]([CH])[OH])[CH]([OH])[O],,False,False,
2491107160,226,[CH][O][CH]([OH])[CH]([CH])[NH],,False,False,
4226892339,227,[CH2][C](=[O])[NH][CH]([CH])[CH],,False,False,
2089376046,228,[CH][CH]([OH])[CH]([OH])[CH]([NH])[O],,False,False,
3182230569,229,[CH][CH]([NH])[O],,False,False,
475714600,230,[CH2][CH]([CH])[O][CH]([CH])[NH],,False,False,
727388576,231,[C][NH][CH]([O][CH])[CH]([CH])[OH],,False,False,
3503285287,232,[CH2][C](=[O])[NH][CH]([CH])[O],,False,False,
2422181067,233,[CH2][CH2][CH2][CH]([CH3])[CH2],,False,False,
2105599210,234,[CH2][CH2][CH2][CH]([CH3])[CH3],,False,False,
3113905628,235,[CH3][CH]([CH3])[CH2],,False,False,
1063076606,236,[CH][CH2][CH2][CH2][CH],,False,False,
1171520087,237,[CH][CH2][CH2][O][CH],,False,False,
1294517666,238,[CH2][CH2][CH]([CH3])[CH3],,False,False,
3491661278,239,[NH2],0.1823067681611932,True,True,0.028825231012681862
3423023639,240,[CH][CH]([OH])[CH]([NH2])[CH]([O])[O],0.1823067681611932,True,True,0.028825231012681862
4078035686,241,[CH2][O][CH]([O][CH])[CH]([CH])[NH2],0.1823067681611932,True,True,0.028825231012681862
3360038207,242,[CH][CH]([NH2])[CH]([OH])[CH]([CH])[OH],0.1823067681611932,True,True,0.028825231012681862
2657894680,243,[CH][CH]([CH])[NH2],0.1823067681611932,True,True,0.028825231012681862
3023073607,244,[CH][NH2],0.1823067681611932,True,True,0.028825231012681862
220054054,245,[CH][CH]([OH])[C](=[O])[N]([CH2])[CH3],0.1544329563910526,True,True,0.047180047497187516
4253706918,246,[C][N]([CH3])[CH2][CH2][CH2],0.1544329563910526,True,True,0.047180047497187516
92512687,247,[CH][CH]([OH])[CH]([OH])[C]([N])=[O],0.1544329563910526,True,True,0.047180047497187516
861204887,248,[CH2][CH2][CH2][CH2][N],0.1544329563910526,True,True,0.047180047497187516
626759161,249,[CH][C]([N])=[O],0.1544329563910526,True,True,0.047180047497187516
3646848731,250,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],,False,True,
2245538261,251,[N][CH2][CH]([OH])[CH2][OH],,False,False,
1047001039,252,[C][N]([CH3])[CH2][CH]([CH2])[OH],,False,False,
922218258,253,[C][NH][CH2][CH2][O],,False,False,
1447288250,254,[CH][O][CH2][CH2][NH],,False,False,
3899830284,255,[CH][CH]([OH])[CH]([OH])[CH]([O])[S],,False,False,
868596516,256,[CH2][CH]([CH])[O][CH]([CH])[S],,False,False,
1616061308,257,[CH][O][CH]([S][CH2])[CH]([CH])[OH],,False,False,
3862530024,258,[CH][CH]([O])[S],,False,False,
1632373394,259,[CH2][CH2][S][CH]([CH])[O],,False,False,
