,fingerprint_index,SMILES,weight,selected,above_threshold_occurrence,norm_weight
531614757,30,[C][N]([CH2])[CH2][CH2][OH],,False,False,
268480129,31,[N][CH2][CH2][OH],,False,False,
2126038938,32,[CH2][CH2][C](=[O])[N]([CH2])[CH2],,False,False,
2841381149,33,[CH2][CH2][N]([CH2][CH2])[C]([CH2])=[O],,False,False,
2472413237,34,[CH2][C]([N])=[O],-0.25437078853520406,True,True,-0.0640954140251
1055599604,35,[CH2][CH2][N],-0.17587855032987704,True,True,-0.04710595749113358
3515192951,36,[CH2][CH2][CH2][C]([N])=[O],-0.25437078853520406,True,True,-0.0640954140251
3488509092,37,[C]=[O],-0.052029956166638726,True,True,-0.05119401337467312
608848338,38,[C][CH2][CH2][CH2][CH2],,False,True,
902542272,39,[C][CH2][CH2],-0.006194308949153138,True,True,-0.002745334018622536
71236097,40,[S],-0.16272436341220498,True,True,-0.0436635285822084
1435798937,41,[C],-0.01465907211111722,True,True,-0.03635277202282933
158835249,42,[F],-0.004653176376179328,True,True,-0.04130386984197765
3020298062,43,[C][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],-0.07064623746541548,True,True,-0.04417528266932025
1031152895,44,[CH2][S][CH2],,False,True,
3234848093,45,[C][F],-0.004653176376179328,True,True,-0.04130386984197765
3836159906,46,[CH2][S][CH2][CH2][O],,False,True,
1408766665,47,[CH2][CH2][C]([F])([F])[C]([C])([F])[F],,False,True,
1890015520,48,[CH2][CH2][C],,False,True,
2731847728,49,[C][C]([F])([F])[CH2][CH2][S],,False,True,
1056111820,50,[C][C]([F])([F])[F],-0.2312436133627878,True,True,-0.06193450992592808
501170475,51,[C][C]([C])([F])[F],-0.02649076026316522,True,True,-0.03159787351802876
1777126915,52,[C][CH2][CH2][S][CH2],,False,True,
2607452139,53,[C][C]([F])([F])[C]([F])([F])[F],,False,True,
1105352298,54,[C][C]([F])([F])[C]([F])([F])[C]([F])([F])[F],,False,True,
1050061363,55,[CH2][C]([C])([F])[F],,False,True,
1642931323,56,[CH2][CH2][S][CH2][CH2],-0.2356458824267202,True,True,-0.08008656211397966
3033121101,57,[CH2][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],,False,True,
3975376304,58,[NH],,False,True,
3252991652,59,[CH2][CH2][NH],,False,True,
1419471055,60,[CH2][CH]([CH])[O][CH]([CH])[O],,False,True,
2559547115,61,[CH2][CH2][NH][C]([CH])=[O],,False,True,
3204830367,62,[CH2][CH]([O])[CH]([OH])[CH]([CH])[OH],,False,True,
3662940329,63,[CH][C]([NH])=[O],,False,True,
2695096831,64,[CH][CH]([CH])[OH],,False,True,
1280140868,65,[CH][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
4117577934,66,[CH][CH]([O])[O],,False,True,
2907501493,67,[C][NH][CH2][CH2][CH2],,False,True,
2458879800,68,[CH][CH]([O])[CH]([OH])[CH2][OH],,False,True,
2923224004,69,[CH][CH]([CH])[O],-0.06181299781468573,True,True,-0.02432328214285756
1215045684,70,[CH][O][CH],,False,True,
2700290518,71,[C][NH][CH2],,False,True,
4271802259,72,[C][CH]([CH])[OH],-0.19830917772118933,True,True,-0.059304356881651754
877192649,73,[CH][CH]([OH])[CH]([OH])[CH]([O])[O],,False,True,
2345276715,74,[CH][O][CH]([CH]([CH])[OH])[CH]([CH2])[OH],,False,True,
674179319,75,[CH][CH]([CH2])[OH],,False,True,
576012786,76,[CH][CH]([O])[CH2][OH],,False,True,
751465417,77,[CH][CH]([OH])[CH2][OH],,False,True,
4136220120,78,[CH][CH]([OH])[CH]([OH])[CH]([CH])[OH],,False,True,
3619769568,79,[C][CH]([OH])[CH]([OH])[CH]([CH])[O],,False,True,
2935354863,80,[CH][CH]([CH])[O][CH]([CH])[O],-0.06181299781468573,True,True,-0.02432328214285756
3428543687,81,[CH2][CH2][CH2][CH2][NH],,False,True,
656417945,82,[CH2][NH][C](=[O])[CH]([CH])[OH],,False,True,
4203494655,83,[CH][CH]([OH])[CH]([OH])[C]([NH])=[O],,False,True,
649075404,84,[CH2][CH]([CH])[O],,False,True,
3920599003,85,[c],-0.15936420033617607,True,True,-0.07615096764305399
3515050116,86,[cH],,False,True,
2397784371,87,[O],-0.06537021984961182,True,True,-0.03787563496877622
3483534683,88,[c][O][CH2],-0.09314027700382595,True,True,-0.020165461500208204
4261443002,89,[C][CH3],-0.015135295013121714,True,True,-0.020165461500208204
927685696,90,[CH2][O][CH2][CH2][O],-0.09314027700382595,True,True,-0.020165461500208204
3600308116,91,[c][cH][cH],-0.07038585514847777,True,True,-0.07615096764305399
1838759254,92,[C][CH2][C],-0.09314027700382595,True,True,-0.020165461500208204
2709833800,93,[cH][c]([cH])[C],-0.09314027700382595,True,True,-0.020165461500208204
2708442669,94,[C][CH2][C]([CH3])([CH3])[CH3],-0.09314027700382595,True,True,-0.020165461500208204
691323696,95,[c][cH][cH][c]([cH])[C],-0.04438716325963579,True,True,-0.020165461500208204
3492694551,96,[cH][c]([cH])[O][CH2][CH2],-0.09314027700382595,True,True,-0.020165461500208204
2265307213,97,[c][C]([CH2])([CH3])[CH3],-0.09314027700382595,True,True,-0.020165461500208204
252222914,98,[cH][cH][c]([cH][cH])[C]([CH2])([CH3])[CH3],-0.09314027700382595,True,True,-0.020165461500208204
221813547,99,[c][C]([CH3])([CH3])[CH2][C]([CH3])([CH3])[CH3],-0.09314027700382595,True,True,-0.020165461500208204
2465584213,100,[cH][c]([cH])[O],-0.09314027700382595,True,True,-0.020165461500208204
2725445069,101,[c][O][CH2][CH2][O],-0.09314027700382595,True,True,-0.020165461500208204
735415753,102,[CH2][CH2][O],,False,True,
3038245089,103,[cH][c]([cH])[C]([CH3])([CH3])[CH2][C],-0.09314027700382595,True,True,-0.020165461500208204
169695886,104,[c][cH][cH][c]([cH])[O],-0.04438716325963579,True,True,-0.020165461500208204
688316216,105,[CH3][C]([CH3])([CH3])[CH2],-0.09314027700382595,True,True,-0.020165461500208204
1160485376,106,[cH][cH][c]([cH][cH])[O][CH2],-0.09314027700382595,True,True,-0.020165461500208204
489252890,107,[CH],-0.0519377197291483,True,True,-0.021275072380769255
1503073001,108,[CH2][CH]1[CH][CH][C]([CH2])([O])[O]1,,False,False,
1532180479,109,[CH]=[CH][CH2],-0.0519377197291483,True,True,-0.021275072380769255
1992864832,110,[CH]=[CH][CH2][CH2][CH2],-0.023874596972269783,True,True,-0.021275072380769255
2293059109,111,[CH2][CH2][C](=[O])[O][C],,False,False,
3511593982,112,[CH][C]([O])([O])[CH2][OH],,False,False,
3300601930,113,[CH2][CH2][CH2][C](=[O])[O],,False,True,
2009652334,114,[C][CH2][OH],,False,False,
1513124145,115,[CH2][CH]([CH])[O][C]([CH])([O])[O],,False,False,
3580343328,116,[C][O][C],,False,False,
881501737,117,[C][O][CH]([CH2][OH])[CH]([CH])[OH],,False,False,
4157913681,118,[CH][CH2][CH2][CH2][CH2],-0.0519377197291483,True,True,-0.021275072380769255
76958499,119,[CH][CH2][CH2],-0.0519377197291483,True,True,-0.021275072380769255
458916594,120,[CH2][C](=[O])[O][C]([CH])([O])[O],,False,False,
3536638577,121,[CH2][C]([CH])([O])[O][C]([CH])([O])[O],,False,False,
2927936440,122,[C][O][C],,False,False,
2254482952,123,[CH2][C](=[O])[O],,False,True,
2319960401,124,[C][O][C]([O][C])([O][CH])[CH]([CH])[OH],,False,False,
1258937222,125,[C][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
2994717591,126,[C][O][CH],,False,False,
121816185,127,[CH2][C]([CH])([O])[O],,False,False,
3023539316,128,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],,False,False,
837782995,129,[C][CH]([CH])[OH],-0.2139748869072814,True,True,-0.041994483060783946
706208664,130,[CH][C]([O])([O])[O],,False,False,
86658733,131,[CH2][C]1([O])[O][CH][CH]([OH])[CH]1[OH],,False,False,
667847388,132,[CH][CH]([OH])[CH]([OH])[C]([O])([O])[O],,False,False,
3290656364,133,[C]1[CH][CH2][CH2][O]1,-0.45570396591547685,True,True,-0.05609328060973107
36031999,134,[CH2][CH2][CH2][C]([CH2])=[O],,False,False,
97747177,135,[C][CH]([CH2])[NH][C]([CH2])=[O],,False,True,
1925098886,136,[O]=[C]1[CH][CH2][CH2][O]1,,False,True,
2499891788,137,[C][CH2][C],,False,False,
1330721049,138,[C][CH2][C](=[O])[CH2][CH2],,False,False,
929929947,139,[NH][CH]1[CH2][CH2][O][C]1=[O],-0.45570396591547685,True,True,-0.05609328060973107
3875003981,140,[NH][CH]1[C][O][CH2][CH2]1,-0.45570396591547685,True,True,-0.05609328060973107
1090409405,141,[CH2][C]([CH2])=[O],,False,False,
388545553,142,[CH2][C](=[O])[CH2][C]([NH])=[O],,False,False,
598576994,143,[C][NH][CH],,False,True,
1254232763,144,[C][O][CH2],-0.29019961024097346,True,True,-0.134535835421043
597434239,145,[C][NH][CH]1[CH2][CH2][O][C]1=[O],-0.45570396591547685,True,True,-0.05609328060973107
2867777796,146,[C][CH2][C](=[O])[NH][CH],,False,False,
1299297690,147,[C][CH]([CH2])[NH],,False,True,
811938756,148,[CH][C](=[O])[O],,False,True,
1817285989,149,[CH2][C]([NH])=[O],,False,True,
780798759,150,[CH2][CH2][CH2][C]([NH])=[O],,False,True,
1746088985,151,[CH2][CH2][O][CH2][CH],-0.3947509909284937,True,True,-0.12939044898480945
2338455075,152,[CH2][O][CH2][CH]([CH2])[OH],,False,False,
1705832058,153,[CH][CH2][O],,False,True,
1906454907,154,[O][CH2][CH]([OH])[CH2][OH],,False,False,
190723384,155,[CH2][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
3082215052,156,[CH2][CH2][O][CH]([CH])[O],-0.1247147126663899,True,True,-0.03729593311489974
65879851,157,[CH2][O][CH2][CH]([CH])[OH],,False,True,
1274313604,158,[CH2][CH]([OH])[CH]([OH])[CH]([CH2])[OH],-0.227983614216205,True,True,-0.06817849670909093
2618340611,159,[CH][CH]([OH])[CH]([OH])[CH2][OH],,False,True,
3447016616,160,[CH3][CH2][CH2][CH2][O],,False,False,
2229815529,161,[CH][CH2][O],,False,True,
1190233020,162,[CH][CH]([OH])[CH]([OH])[CH2][O],,False,True,
2403424267,163,[C][O][CH2][CH]([CH])[OH],,False,True,
3381993971,164,[C][CH2][CH2][CH2][CH3],,False,False,
1090331025,165,[CH][CH2][S],-0.18761121485196658,True,True,-0.04404594733809636
476455189,166,[CH2][CH2][S][CH2][CH],,False,True,
1876113577,167,[CH2][S][CH2][CH]([CH])[OH],,False,True,
3528520626,168,[CH][CH]([OH])[CH]([OH])[CH2][S],,False,True,
3585525212,169,[CH3][CH2][CH2][CH2][S],,False,False,
1235962560,170,[CH2][CH2][CH2][CH]([CH2])[O],,False,True,
4185072645,171,[CH][CH2][CH2][CH2][CH3],,False,False,
3411465571,172,[CH2][CH2][CH]([CH2][CH2])[O][CH],,False,False,
191943810,173,[CH2][CH]([CH2])[O],,False,True,
1239428891,174,[CH2][CH]([CH2])[O][CH]([CH])[O],-0.08048007739720543,True,True,-0.009906412720954112
344540090,175,[CH][CH2][CH3],,False,True,
4087751336,176,[CH2][CH2][CH]([CH2][CH3])[O][CH],,False,False,
1648920968,177,[CH3][CH2][CH]([CH2])[O],,False,True,
3927637524,178,[CH2][CH2][CH]([CH3])[O][CH],,False,False,
1896929488,179,[CH2][CH]([CH3])[O][CH]([CH])[O],,False,False,
2341116588,180,[CH][CH3],,False,True,
126912016,181,[CH2][CH]([CH3])[O],,False,False,
3352965210,182,[CH2][CH2][CH2][CH]([CH3])[O],,False,True,
2822674512,183,[CH][CH2][CH2][CH3],-0.14312631042814383,True,True,-0.017617630948971043
2178837040,184,[C][O][CH2][CH]([CH])[O],,False,True,
1709498912,185,[CH][O][CH]([CH2][O])[CH]([CH])[OH],,False,True,
4162226147,186,[CH][CH]([O])[CH]([OH])[CH]([CH])[OH],-0.009830353754668791,True,True,-0.0026328863026315874
1066529932,187,[CH][O][CH]([CH]([CH2])[O])[CH]([CH])[OH],-0.009830353754668791,True,True,-0.0026328863026315874
2148729966,188,[CH][CH]([OH])[CH]([OH])[CH]([O])[OH],,False,False,
3770714472,189,[CH][CH]([CH2])[O][CH]([CH])[OH],,False,False,
1094099305,190,[CH][CH]([O])[OH],,False,False,
1759582744,191,[CH][O][CH]([OH])[CH]([CH])[OH],,False,False,
3165438105,192,[C][CH2][CH2][S][CH],,False,False,
559475036,193,[CH2][CH2][CH2][CH]([CH2])[S],,False,False,
3248275030,194,[O]=[C]([O])[CH2][CH2][S],,False,False,
3354074812,195,[CH2][C]1([OH])[CH][CH][CH]([OH])[CH]1[OH],,False,False,
1766574602,196,[O][CH2][C]1([OH])[CH]([OH])[CH][CH][CH]1[OH],,False,False,
3317661192,197,[C][O][CH2][C]([CH])([CH])[OH],,False,False,
3003876926,198,[CH2][CH]([CH2])[S],,False,False,
2551400646,199,[C][CH2][O],,False,False,
1384934728,200,[CH2][C]([CH])([CH])[OH],,False,False,
1096117887,201,[CH2][CH2][CH]([CH2][CH2])[S][CH2],,False,False,
2516900239,202,[C][OH],,False,False,
1379655244,203,[C][N]([CH3])[CH2][CH]([CH])[OH],,False,True,
2979718820,204,[CH2][CH]([OH])[CH]([OH])[CH]([CH])[OH],0.1913820641348349,True,True,0.05399208021630176
1036049644,205,[C][N]([CH3])[CH2],0.028946622237177127,True,True,0.009078385096562724
1179136081,206,[CH2][CH2][C](=[O])[N]([CH3])[CH2],,False,True,
4031622557,207,[CH][CH2][N]([CH3])[C]([CH2])=[O],0.028946622237177127,True,True,0.009078385096562724
1803341746,208,[CH3][N],0.028946622237177127,True,True,0.009078385096562724
1727367062,209,[CH][CH]([OH])[CH]([OH])[CH2][N],,False,True,
2446782164,210,[CH][CH2][N],,False,True,
250830824,211,[CH][O][CH]([O][C])[CH]([CH])[OH],,False,False,
3873275638,212,[CH][O][CH2][CH]([CH])[O],,False,False,
109072984,213,[CH][CH]([O])[O][C]([CH2])([CH])[O],,False,False,
163045930,214,[CH][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
3382490127,215,[C][O][CH],-0.09017459893697582,True,True,-0.013646120406179518
171535549,216,[OH][CH]1[C][O][CH]([S])[CH]1[OH],-0.09017459893697582,True,True,-0.013646120406179518
817133163,217,[O]=[C]1[CH][CH][CH]([S])[O]1,-0.09017459893697582,True,True,-0.013646120406179518
125641083,218,[CH][CH]([O])[S],-0.09017459893697582,True,True,-0.013646120406179518
629646725,219,[O]=[C]1[O][CH][CH]([OH])[CH]1[OH],-0.09017459893697582,True,True,-0.013646120406179518
2158874698,220,[O]=[C]1[O][CH][CH][CH]1[OH],-0.09017459893697582,True,True,-0.013646120406179518
2148051969,221,[CH2][CH2][S][CH]([CH])[O],-0.09017459893697582,True,True,-0.013646120406179518
15732548,222,[CH2][S][CH]1[O][C][CH][CH]1[OH],-0.09017459893697582,True,True,-0.013646120406179518
4083358237,223,[CH][CH]([NH])[CH]([OH])[CH]([CH])[OH],,False,False,
2773042746,224,[CH][CH]([CH])[NH],,False,False,
2235109551,225,[C][NH][CH]([CH]([CH])[OH])[CH]([OH])[O],,False,False,
2491107160,226,[CH][O][CH]([OH])[CH]([CH])[NH],,False,False,
4226892339,227,[CH2][C](=[O])[NH][CH]([CH])[CH],,False,False,
2089376046,228,[CH][CH]([OH])[CH]([OH])[CH]([NH])[O],,False,False,
3182230569,229,[CH][CH]([NH])[O],,False,False,
475714600,230,[CH2][CH]([CH])[O][CH]([CH])[NH],,False,False,
727388576,231,[C][NH][CH]([O][CH])[CH]([CH])[OH],,False,False,
3503285287,232,[CH2][C](=[O])[NH][CH]([CH])[O],,False,False,
2422181067,233,[CH2][CH2][CH2][CH]([CH3])[CH2],-0.07047886498355568,True,True,-0.017617630948971043
2105599210,234,[CH2][CH2][CH2][CH]([CH3])[CH3],-0.14312631042814383,True,True,-0.017617630948971043
3113905628,235,[CH3][CH]([CH3])[CH2],,False,True,
1063076606,236,[CH][CH2][CH2][CH2][CH],-0.14312631042814383,True,True,-0.017617630948971043
1171520087,237,[CH][CH2][CH2][O][CH],-0.14312631042814383,True,True,-0.017617630948971043
1294517666,238,[CH2][CH2][CH]([CH3])[CH3],-0.14312631042814383,True,True,-0.017617630948971043
3491661278,239,[NH2],0.04610744082299028,True,True,0.0056754336361432255
3423023639,240,[CH][CH]([OH])[CH]([NH2])[CH]([O])[O],0.04610744082299028,True,True,0.0056754336361432255
4078035686,241,[CH2][O][CH]([O][CH])[CH]([CH])[NH2],0.04610744082299028,True,True,0.0056754336361432255
3360038207,242,[CH][CH]([NH2])[CH]([OH])[CH]([CH])[OH],0.04610744082299028,True,True,0.0056754336361432255
2657894680,243,[CH][CH]([CH])[NH2],0.04610744082299028,True,True,0.0056754336361432255
3023073607,244,[CH][NH2],0.04610744082299028,True,True,0.0056754336361432255
220054054,245,[CH][CH]([OH])[C](=[O])[N]([CH2])[CH3],,False,True,
4253706918,246,[C][N]([CH3])[CH2][CH2][CH2],,False,True,
92512687,247,[CH][CH]([OH])[CH]([OH])[C]([N])=[O],,False,True,
861204887,248,[CH2][CH2][CH2][CH2][N],,False,True,
626759161,249,[CH][C]([N])=[O],,False,True,
3646848731,250,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.5205808106605487,True,True,-0.06407906815943665
2245538261,251,[N][CH2][CH]([OH])[CH2][OH],,False,False,
1047001039,252,[C][N]([CH3])[CH2][CH]([CH2])[OH],,False,False,
922218258,253,[C][NH][CH2][CH2][O],,False,False,
1447288250,254,[CH][O][CH2][CH2][NH],,False,False,
3899830284,255,[CH][CH]([OH])[CH]([OH])[CH]([O])[S],,False,False,
868596516,256,[CH2][CH]([CH])[O][CH]([CH])[S],,False,False,
1616061308,257,[CH][O][CH]([S][CH2])[CH]([CH])[OH],,False,False,
3862530024,258,[CH][CH]([O])[S],,False,False,
1632373394,259,[CH2][CH2][S][CH]([CH])[O],,False,False,
3240735605,260,[N+],,False,True,
428597197,261,[Br-],0.5504776217297319,True,True,0.18043411737654713
2192200467,262,[CH2][CH2][N+],,False,True,
3611146069,263,[CH3][N+],0.0098417551587689,True,True,0.011778981358330415
3175782020,264,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH3],0.011345301118338732,True,True,0.002233603976420119
644309552,265,[CH2][CH2][N+]([CH3])([CH3])[CH3],0.011345301118338732,True,True,0.002233603976420119
268399525,266,[CH2][N+]([CH3])([CH3])[CH3],0.011345301118338732,True,True,0.002233603976420119
2400553328,267,[CH2][CH2][CH2][CH2][N+],0.13505483732949067,True,True,0.07591530954859597
111501795,268,[Cl-],0.8421813876164438,True,True,0.23916344283968682
2098374967,269,[n+],-0.010606152778331926,True,True,-0.003011944993143001
1432054968,270,[cH][cH][cH][n+]([cH])[CH2],0.01813841612180544,True,True,0.010489327099793555
697813700,271,[cH][cH][cH],,False,True,
624834117,272,[cH][n+]([cH])[CH2],0.03909141405561518,True,True,0.010489327099793555
1961038433,273,[cH][cH][cH][cH][n+],-0.004875408938426772,True,True,-0.003011944993143001
1273105597,274,[cH][cH][n+],-0.004875408938426772,True,True,-0.003011944993143001
4201004373,275,[cH][cH][n+]([cH][cH])[CH2][CH2],0.03909141405561518,True,True,0.010489327099793555
3491447471,276,[cH][cH][cH][cH][cH],,False,True,
2881139727,277,[CH2][CH2][CH2][CH2][n+],0.03909141405561518,True,True,0.010489327099793555
3124448797,278,[CH2][CH2][n+],0.03909141405561518,True,True,0.010489327099793555
1743104007,279,[cH][n+]([cH])[CH2][CH2][CH2],0.03909141405561518,True,True,0.010489327099793555
1302177307,280,[I-],,False,False,
83576517,281,[CH3][CH2][N+],,False,False,
2309908083,282,[CH2][N+]([CH3])([CH3])[CH2],,False,True,
3071355669,283,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH2],0.06265387947786666,True,True,0.05253427100121767
2236495073,284,[CH3][CH2][CH2][CH2][N+],,False,True,
1349177331,285,[CH2][CH2][N+]([CH2][CH3])([CH2][CH3])[CH2][CH3],,False,False,
551324979,286,[CH3][CH2][N+]([CH2])([CH2])[CH2],,False,False,
26256964,287,[CH2][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,False,
962613647,288,[CH3][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,False,
3767942009,289,[CH3][CH2][CH2][N+],,False,False,
2779314699,290,[CH2][CH2][N+]([CH2][CH2])([CH2][CH2])[CH2][CH2],,False,True,
246194470,291,[cH][cH][cH][c]([cH])[CH2],,False,True,
789897215,292,[c][cH][cH][cH][cH],,False,True,
3091492204,293,[cH][c]([cH])[CH2],,False,True,
293317986,294,[c][CH2][N+]([CH3])([CH3])[CH2][CH2],,False,True,
1197038171,295,[cH][c]([cH])[CH2][N+]([CH2])([CH3])[CH3],,False,True,
521667465,296,[cH][cH][c]([cH][cH])[CH2][N+],,False,True,
616617316,297,[c][CH2][N+],,False,True,
1855747504,298,[NH2+],,False,False,
1872296144,299,[CH2][CH2][NH2+],,False,False,
2115568322,300,[CH2][CH2][CH2][CH2][NH2+],,False,False,
3834173828,301,[CH2][NH2+][CH2][CH2][OH],,False,False,
2280339743,302,[NH2+][CH2][CH2][OH],,False,False,
3527494607,303,[NH+],,False,False,
1374326183,304,[CH2][CH2][NH+],,False,False,
1549096900,305,[CH2][CH2][CH2][CH2][NH+],,False,False,
476244041,306,[CH2][NH+][CH2][CH2][OH],,False,False,
2130774226,307,[NH+][CH2][CH2][OH],,False,False,
1127585880,308,[N+],,False,False,
3883108641,309,[CH2][CH2][N+],,False,False,
4143084339,310,[CH2][CH2][CH2][CH2][N+],,False,False,
377725469,311,[CH2][N+][CH2][CH2][OH],,False,False,
1977631366,312,[N+][CH2][CH2][OH],,False,False,
2082417254,313,[O-],,False,True,
3452116591,314,[Na+],0.3405815273046714,True,True,0.1254122837446901
813710401,315,[C][NH][CH]([C](=[O])[O-])[CH]([CH3])[CH3],,False,False,
1032155423,316,[C][CH]([NH])[CH]([CH3])[CH3],,False,False,
2566628774,317,[C][CH]([CH])[NH][C]([CH2])=[O],,False,False,
988591813,318,[CH][CH]([NH])[C](=[O])[O-],,False,False,
2456511238,319,[CH][CH]([CH3])[CH3],,False,False,
4218693718,320,[C][CH]([CH])[NH],,False,False,
3366073077,321,[C][O-],,False,True,
3251373328,322,[CH][C](=[O])[O-],0.8715059614165263,True,True,0.13188498118527928
1725549432,323,[CH][CH2][CH]([CH3])[CH3],,False,False,
2389601466,324,[C][NH][CH]([CH2][CH])[C](=[O])[O-],,False,False,
786217196,325,[CH][CH2][CH],,False,False,
2599623283,326,[CH2][CH]([NH])[C](=[O])[O-],,False,False,
2685627048,327,[C][CH]([NH])[CH2][CH]([CH3])[CH3],,False,False,
25359439,328,[S],-0.011353342795296754,True,True,-0.004614786687729119
143115241,329,[O-],-0.011353342795296754,True,True,-0.004614786687729119
4251426131,330,[O]=[S],-0.004738786558036906,True,True,-0.004614786687729119
559561749,331,[CH2][S](=[O])(=[O])[O-],-0.12784805983369774,True,True,-0.032214683040197145
691088788,332,[O-][S],-0.011353342795296754,True,True,-0.004614786687729119
3964227251,333,[CH2][CH2][CH2][CH2][S],0.8326781783571886,True,True,0.12600917348578447
1066639517,334,[CH2][CH2][CH2][S](=[O])(=[O])[O-],,False,True,
1745831407,335,[CH2][CH2][S],,False,True,
2622556907,336,[CH2][CH2][S](=[O])(=[O])[O-],,False,True,
785852987,337,[Li+],,False,True,
1218236502,338,[NH4+],,False,False,
864961746,339,[K+],0.15806368487402697,True,True,0.01945629464083138
1377588596,340,[CH2][O][S],,False,True,
2232192838,341,[CH2][CH2][O][S](=[O])(=[O])[O-],,False,True,
2613384142,342,[O]=[S](=[O])([O-])[O],,False,True,
1633382703,343,[CH2][CH2][CH2][O][S],0.2902404336547794,True,True,0.0439220795111385
651044144,344,[CH2][O][S](=[O])(=[O])[O-],,False,True,
1324067425,345,[CH2][CH2][CH]([CH2][CH3])[O][S],,False,True,
3148124674,346,[CH3][N+]([CH3])([CH3])[CH3],,False,False,
2923619384,347,[CH][O][S](=[O])(=[O])[O-],,False,True,
4246835284,348,[CH][O][S],,False,True,
4022534272,349,[CH2][CH]([CH2])[O][S](=[O])(=[O])[O-],,False,True,
2503421701,350,[O][CH2][CH2][O][S],,False,True,
370055453,351,[CH2][CH2][CH2][CH]([CH2])[CH2],,False,False,
476412407,352,[CH2][CH]([CH2])[CH2],,False,False,
3868597037,353,[CH2][CH2][CH]([CH2][CH2])[CH2][O],,False,False,
644503466,354,[CH2][CH2][CH2][CH2][O],-0.34415624648200743,True,True,-0.10229616853556645
450759709,355,[O]=[C]([O])[CH2][S](=[O])(=[O])[O-],0.2469025612719189,True,True,0.03736376007688752
1391531088,356,[CH2][O][C](=[O])[CH2][S],0.2469025612719189,True,True,0.03736376007688752
1199425752,357,[C][O][CH2][CH2][CH2],,False,True,
627197303,358,[C][CH2][S],0.2469025612719189,True,True,0.03736376007688752
3508925965,359,[C][CH2][S](=[O])(=[O])[O-],0.2469025612719189,True,True,0.03736376007688752
3387846738,360,[C][CH]([S])[CH2][C](=[O])[O],,False,True,
211481179,361,[CH][S](=[O])(=[O])[O-],0.2369554206499109,True,True,0.04156473037985495
1355695207,362,[C][CH2][CH]([C](=[O])[O])[S](=[O])(=[O])[O-],,False,True,
4013029118,363,[C][CH]([CH2])[S],0.2369554206499109,True,True,0.04156473037985495
4220467133,364,[CH2][O][C](=[O])[CH]([CH2])[S],,False,True,
2783401914,365,[C][CH2][CH],,False,True,
741468731,366,[CH3][CH2][CH2][CH2][O],,False,False,
